target_id	tpm
lcl|NC_002516.2_cds_NP_248884.1_194	9.11125
lcl|NC_002516.2_cds_NP_248885.1_195	34.8647
lcl|NC_002516.2_cds_NP_248886.2_196	54.5121
lcl|NC_002516.2_cds_NP_248887.1_197	14.4906
lcl|NC_002516.2_cds_NP_248888.1_198	3.45948
lcl|NC_002516.2_cds_NP_248889.1_199	21.7513
lcl|NC_002516.2_cds_NP_248890.1_200	361.842
lcl|NC_002516.2_cds_NP_248891.1_201	8290.23
lcl|NC_002516.2_cds_NP_248892.1_202	87.0561
lcl|NC_002516.2_cds_NP_248893.1_203	6.18674
lcl|NC_002516.2_cds_NP_248894.1_204	1.58284
lcl|NC_002516.2_cds_NP_248895.1_205	6.74012
lcl|NC_002516.2_cds_NP_248896.1_206	5.17157
lcl|NC_002516.2_cds_NP_248897.1_207	8.578
lcl|NC_002516.2_cds_NP_248898.1_208	54.0017
lcl|NC_002516.2_cds_NP_248899.1_209	6.98133
lcl|NC_002516.2_cds_NP_248900.1_210	1.42182
lcl|NC_002516.2_cds_NP_248901.1_211	0.302548
lcl|NC_002516.2_cds_NP_248902.1_212	0.908586
lcl|NC_002516.2_cds_NP_248903.1_213	1.54742
lcl|NC_002516.2_cds_NP_248904.1_214	3.31747
lcl|NC_002516.2_cds_NP_248905.1_215	23.8323
lcl|NC_002516.2_cds_NP_248906.1_216	70.7105
lcl|NC_002516.2_cds_NP_248907.1_217	7.24438
lcl|NC_002516.2_cds_NP_248908.1_218	10.0744
lcl|NC_002516.2_cds_NP_248909.1_219	16.3805
lcl|NC_002516.2_cds_NP_248910.1_220	2.96293
lcl|NC_002516.2_cds_NP_248911.1_221	8.22219
lcl|NC_002516.2_cds_NP_248912.1_222	3.1982
lcl|NC_002516.2_cds_NP_248913.1_223	1.99885
lcl|NC_002516.2_cds_NP_248914.1_224	15.5683
lcl|NC_002516.2_cds_NP_248915.1_225	13.7554
lcl|NC_002516.2_cds_NP_248916.1_226	31.724
lcl|NC_002516.2_cds_NP_248917.1_227	5.69852
lcl|NC_002516.2_cds_NP_248918.1_228	5.88792
lcl|NC_002516.2_cds_NP_248919.1_229	10.0603
lcl|NC_002516.2_cds_NP_248920.1_230	6.63391
lcl|NC_002516.2_cds_NP_248921.1_231	15.9683
lcl|NC_002516.2_cds_NP_248922.1_232	6.24949
lcl|NC_002516.2_cds_NP_248923.1_233	25.3909
lcl|NC_002516.2_cds_NP_248924.1_234	14.5398
lcl|NC_002516.2_cds_NP_248925.1_235	17.0168
lcl|NC_002516.2_cds_NP_248926.1_236	2.04163
lcl|NC_002516.2_cds_NP_248927.1_237	11.289
lcl|NC_002516.2_cds_NP_248928.1_238	2.43127
lcl|NC_002516.2_cds_NP_248929.1_239	14.4249
lcl|NC_002516.2_cds_NP_248930.1_240	17.3647
lcl|NC_002516.2_cds_NP_248931.1_241	8.20154
lcl|NC_002516.2_cds_NP_248932.1_242	3.36752
lcl|NC_002516.2_cds_NP_248933.1_243	3.77524
lcl|NC_002516.2_cds_NP_248934.1_244	32.9515
lcl|NC_002516.2_cds_NP_248935.1_245	4.52261
lcl|NC_002516.2_cds_NP_248936.1_246	14.8828
lcl|NC_002516.2_cds_NP_248937.1_247	9.69309
lcl|NC_002516.2_cds_NP_248938.1_248	4.16276
lcl|NC_002516.2_cds_NP_248939.1_249	41.9731
lcl|NC_002516.2_cds_NP_248940.1_250	42.4397
lcl|NC_002516.2_cds_NP_248941.1_251	148.106
lcl|NC_002516.2_cds_NP_248942.1_252	8.6559
lcl|NC_002516.2_cds_NP_248943.1_253	64.1322
lcl|NC_002516.2_cds_NP_248944.1_254	71.199
lcl|NC_002516.2_cds_NP_248945.1_255	12.0737
lcl|NC_002516.2_cds_NP_248946.1_256	31.8836
lcl|NC_002516.2_cds_NP_248947.1_257	33.6029
lcl|NC_002516.2_cds_NP_248948.1_258	32.6936
lcl|NC_002516.2_cds_NP_248949.1_259	443.325
lcl|NC_002516.2_cds_NP_248950.1_260	99.4492
lcl|NC_002516.2_cds_NP_248951.1_261	28.8117
lcl|NC_002516.2_cds_NP_248952.1_262	18.9957
lcl|NC_002516.2_cds_NP_248953.1_263	15.6429
lcl|NC_002516.2_cds_NP_248954.1_264	19.6132
lcl|NC_002516.2_cds_NP_248956.1_265	61.4393
lcl|NC_002516.2_cds_NP_248957.1_266	95.8155
lcl|NC_002516.2_cds_NP_248958.1_267	16.2629
lcl|NC_002516.2_cds_NP_248959.1_268	5.70612
lcl|NC_002516.2_cds_NP_248960.1_269	32.9926
lcl|NC_002516.2_cds_NP_248961.1_270	14.5825
lcl|NC_002516.2_cds_NP_248962.1_271	17.0825
lcl|NC_002516.2_cds_NP_248963.1_272	12.1035
lcl|NC_002516.2_cds_NP_248964.1_273	2.02256
lcl|NC_002516.2_cds_NP_248965.1_274	4.63628
lcl|NC_002516.2_cds_NP_248966.1_275	73.3097
lcl|NC_002516.2_cds_NP_248967.1_276	37.8889
lcl|NC_002516.2_cds_NP_248968.1_277	15.6719
lcl|NC_002516.2_cds_NP_248969.1_278	7.21643
lcl|NC_002516.2_cds_NP_248970.1_279	20.4726
lcl|NC_002516.2_cds_NP_248971.1_280	38.7472
lcl|NC_002516.2_cds_NP_248972.1_281	17.2222
lcl|NC_002516.2_cds_NP_248973.1_282	12.2582
lcl|NC_002516.2_cds_NP_248974.1_283	21.9296
lcl|NC_002516.2_cds_NP_248975.1_284	1267.96
lcl|NC_002516.2_cds_NP_248976.1_285	18.0203
lcl|NC_002516.2_cds_NP_248977.1_286	75.4035
lcl|NC_002516.2_cds_NP_248978.1_287	4.17396
lcl|NC_002516.2_cds_NP_248979.1_288	3.03588
lcl|NC_002516.2_cds_NP_248980.1_289	32.1212
lcl|NC_002516.2_cds_NP_248981.1_290	27.4636
lcl|NC_002516.2_cds_NP_248982.1_291	203.624
lcl|NC_002516.2_cds_NP_248983.1_292	30.68
lcl|NC_002516.2_cds_NP_248984.1_293	7.84596
lcl|NC_002516.2_cds_NP_248985.1_294	26.9821
lcl|NC_002516.2_cds_NP_248986.1_295	23.0275
lcl|NC_002516.2_cds_NP_248987.1_296	104.97
lcl|NC_002516.2_cds_NP_248988.1_297	289.095
lcl|NC_002516.2_cds_NP_248989.1_298	30.1022
lcl|NC_002516.2_cds_NP_248990.1_299	49.3555
lcl|NC_002516.2_cds_NP_248991.1_300	85.2172
lcl|NC_002516.2_cds_NP_248992.1_301	22.0192
lcl|NC_002516.2_cds_NP_248993.1_302	11.0365
lcl|NC_002516.2_cds_NP_248994.1_303	31.693
lcl|NC_002516.2_cds_NP_248995.1_304	31.7009
lcl|NC_002516.2_cds_NP_248996.1_305	8.88999
lcl|NC_002516.2_cds_NP_248997.1_306	6.78839
lcl|NC_002516.2_cds_YP_008719731.1_307	112.025
lcl|NC_002516.2_cds_NP_248998.1_308	64.3718
lcl|NC_002516.2_cds_NP_248999.1_309	18.9805
lcl|NC_002516.2_cds_NP_249000.1_310	38.1004
lcl|NC_002516.2_cds_NP_249001.1_311	118.203
